License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2006,442,SUM,693,3945,6,136,87,42,7,8,121,0,53,34
2006,444,N,45,282,6,8,8,0,0,0,4,0,4,4
2006,444,R,158,713,5,33,11,18,4,0,33,0,4,7
2006,444,SUM,203,995,5,41,19,18,4,0,37,0,8,11
2006,445,N,149,823,6,62,58,4,0,4,51,11,23,24
2006,445,R,532,2019,4,217,72,127,18,10,208,4,14,52
2006,445,SUM,682,2841,4,279,130,131,18,14,258,15,36,76
2006,446,N,211,1165,6,99,76,24,0,19,80,4,42,30
2006,446,R,923,4978,5,313,107,177,29,18,287,0,66,41
2006,446,SUM,1135,6142,5,412,182,200,29,37,367,4,108,71
2006,447,N,36,284,8,1,1,0,0,0,1,0,0,1
2006,447,R,579,3460,6,147,62,71,12,15,130,7,10,45
2006,447,SUM,615,3744,6,148,63,71,12,15,131,7,10,46
2006,448,N,58,418,7,15,15,0,0,0,15,4,0,11
2006,448,R,565,3382,6,55,20,34,2,0,55,9,11,0
2006,448,SUM,624,3800,6,70,35,34,2,0,70,13,11,11
2006,449,N,62,317,5,15,11,4,0,4,8,0,4,8
2006,449,R,432,1834,4,96,38,51,7,0,96,11,22,5
2006,449,SUM,494,2151,4,111,50,55,7,4,104,11,26,13
2006,450,N,17,108,7,11,8,4,0,0,11,0,0,8
2006,450,R,116,575,5,25,11,14,0,4,22,0,0,11
2006,450,SUM,133,683,5,37,19,18,0,4,33,0,0,19
2006,452,N,136,751,6,47,38,9,0,4,43,11,23,4
2006,452,R,476,1934,4,128,41,77,11,7,121,7,26,7
2006,452,SUM,612,2685,4,176,78,86,11,11,165,19,49,11
2006,454,N,93,534,6,41,30,11,0,4,33,8,8,15
2006,454,R,614,3299,5,203,97,85,22,16,180,27,43,26
2006,454,SUM,707,3833,5,244,127,96,22,19,214,35,51,41
2006,455,N,8,41,5,2,2,0,0,0,2,0,2,0
2006,455,R,137,741,5,65,44,21,0,4,61,6,10,28
2006,455,SUM,145,782,5,66,45,21,0,4,62,6,11,28
2006,471,N,8,45,6,4,4,0,0,0,4,0,0,4
2006,471,R,36,309,9,0,0,0,0,0,0,0,0,0
2006,471,SUM,43,354,8,4,4,0,0,0,4,0,0,4
2006,4XX,N,63,360,6,24,23,2,0,4,21,0,15,8
2006,4XX,R,225,964,4,53,18,30,5,14,39,0,11,7
2006,4XX,SUM,288,1324,5,77,41,31,5,18,59,0,26,14
2006,500,N,0,0,0,0,0,0,0,0,0,0,0,0
2006,500,R,256,1727,7,31,9,11,11,0,31,0,4,5
2006,500,SUM,256,1727,7,31,9,11,11,0,31,0,4,5
2006,502,N,24,148,6,0,0,0,0,0,0,0,0,0
2006,502,R,149,750,5,23,12,11,0,0,23,4,0,9
2006,502,SUM,173,898,5,23,12,11,0,0,23,4,0,9
2006,510,N,0,0,0,0,0,0,0,0,0,0,0,0
2006,510,R,27,148,6,4,0,4,0,0,4,0,0,0
2006,510,SUM,27,148,6,4,0,4,0,0,4,0,0,0
2006,511,N,38,192,5,4,4,0,0,0,4,4,0,0
2006,511,R,165,712,4,9,2,4,4,2,7,0,2,0
2006,511,SUM,202,903,5,13,6,4,4,2,11,4,2,0
2006,520,N,34,197,6,9,8,2,0,4,5,0,0,8
2006,520,R,831,4032,5,127,71,54,2,11,112,7,32,29
2006,520,SUM,866,4230,5,136,78,56,2,15,118,7,32,37
2006,530,N,57,343,6,26,23,0,4,19,8,0,11,11
2006,530,R,371,1948,5,50,14,29,7,11,39,4,3,7
2006,530,SUM,428,2291,5,76,36,29,11,29,47,4,15,18
2006,540,N,75,350,5,35,26,8,0,0,35,0,15,11
2006,540,R,589,3212,5,113,65,45,2,4,109,22,26,17
2006,540,SUM,664,3561,5,147,92,54,2,4,144,22,41,28
2006,560,N,114,585,5,23,11,11,0,4,19,0,8,4
2006,560,R,615,2871,5,137,86,44,7,4,134,15,37,34
2006,560,SUM,729,3456,5,160,97,55,7,8,153,15,44,38
2006,570,N,4,30,8,0,0,0,0,0,0,0,0,0
2006,570,R,171,820,5,25,7,18,0,0,25,0,4,3
2006,570,SUM,175,850,5,25,7,18,0,0,25,0,4,3
2006,575,N,26,162,6,8,4,4,0,4,4,0,0,4
2006,575,R,418,2025,5,62,22,37,4,4,55,4,18,0
2006,575,SUM,444,2186,5,70,26,40,4,8,59,4,18,4
2006,580,N,280,1579,6,127,81,42,4,11,112,4,59,18
2006,580,R,720,3425,5,236,109,113,15,11,225,32,31,47
2006,580,SUM,1000,5004,5,363,190,155,18,22,337,35,89,65
2006,590,N,179,1175,7,77,54,23,0,44,33,0,21,33
2006,590,R,1125,6824,6,339,144,179,16,51,285,11,40,93
2006,590,SUM,1304,7999,6,416,198,202,16,95,317,11,61,126
2006,5XX,N,41,233,6,6,6,0,0,2,4,0,4,2
2006,5XX,R,67,434,7,11,7,4,0,4,7,0,4,4
2006,5XX,SUM,107,667,6,17,13,4,0,6,11,0,8,6
2006,610,N,2,16,9,0,0,0,0,0,0,0,0,0
2006,610,R,75,573,8,4,4,0,0,0,4,0,0,4
2006,610,SUM,77,589,8,4,4,0,0,0,4,0,0,4
2006,620,N,222,1735,8,53,33,20,0,48,5,5,9,19
2006,620,R,397,2157,5,113,66,42,5,32,82,2,26,38
2006,620,SUM,619,3892,6,166,99,62,5,80,87,7,35,56
2006,621,N,145,1197,8,44,31,13,0,37,6,5,7,19
2006,621,R,719,3651,5,327,65,233,25,11,309,4,18,43
2006,621,SUM,864,4848,6,371,96,246,25,48,316,9,26,62
2006,622,N,62,453,7,25,12,9,4,15,10,2,5,4
2006,622,R,464,2280,5,186,48,121,14,11,174,0,4,45
2006,622,SUM,525,2733,5,211,61,129,18,27,184,2,9,49
2006,630,N,22,117,5,5,0,5,0,2,3,0,0,0
2006,630,R,27,147,5,4,0,4,0,0,4,0,0,0
2006,630,SUM,50,264,5,9,0,9,0,2,6,0,0,0
2006,631,N,20,132,7,8,3,3,2,3,5,0,0,3
2006,631,R,251,1312,5,136,52,74,10,27,109,0,17,36
2006,631,SUM,272,1443,5,144,55,77,11,30,114,0,17,39
2006,632,N,7,56,8,0,0,0,0,0,0,0,0,0
2006,632,R,120,834,7,37,19,19,0,10,27,0,7,12
2006,632,SUM,127,890,7,37,19,19,0,10,27,0,7,12
2006,640,N,8,65,9,4,0,4,0,0,4,0,0,0
2006,640,R,0,0,0,0,0,0,0,0,0,0,0,0
2006,640,SUM,8,65,9,4,0,4,0,0,4,0,0,0
2006,650,N,0,0,0,0,0,0,0,0,0,0,0,0
2006,650,R,11,32,3,4,4,0,0,0,4,0,0,4
2006,650,SUM,11,32,3,4,4,0,0,0,4,0,0,4
2006,652,N,0,0,0,0,0,0,0,0,0,0,0,0
2006,652,R,2,6,3,4,0,0,4,0,4,0,0,0
2006,652,SUM,2,6,3,4,0,0,4,0,4,0,0,0
2006,680,N,4,19,6,0,0,0,0,0,0,0,0,0
2006,680,R,46,293,6,6,2,2,2,2,4,0,0,2
2006,680,SUM,49,312,6,6,2,2,2,2,4,0,0,2
2006,690,N,5,47,10,4,4,0,0,4,0,0,4,0
2006,690,R,145,800,6,69,22,30,17,10,59,0,3,20
2006,690,SUM,149,846,6,73,26,30,17,14,59,0,6,20
2006,6XX,R,17,97,6,2,0,2,0,0,2,0,0,0
2006,6XX,SUM,26,164,6,2,0,2,0,0,2,0,0,0
2006,700,N,239,1633,7,61,50,12,0,30,30,0,4,45
2006,700,R,714,3880,5,343,148,167,25,50,288,7,29,112
2006,700,SUM,953,5513,6,404,197,179,25,80,318,7,33,157
2006,701,N,33,296,9,4,4,0,0,0,4,0,0,4
2006,701,R,96,545,6,17,8,10,0,3,14,0,2,6
2006,701,SUM,128,841,7,21,12,10,0,3,18,0,2,10
2006,702,N,36,210,6,4,0,4,0,0,4,0,0,0
2006,702,R,145,702,5,33,15,18,0,0,33,0,2,13
2006,702,SUM,180,913,5,37,15,22,0,0,37,0,2,13
2006,703,N,8,34,5,8,8,0,0,0,8,4,4,0
2006,703,R,67,372,6,13,13,0,0,0,13,0,9,4
2006,703,SUM,74,406,6,20,20,0,0,0,20,4,13,4
2006,704,N,61,498,8,15,11,4,0,11,4,0,0,11
2006,704,R,397,2544,6,94,33,44,15,6,89,0,11,22
2006,704,SUM,458,3041,7,109,44,48,15,17,93,0,11,33
2006,705,N,57,348,6,31,18,13,0,11,20,0,6,11
2006,705,R,148,874,6,25,13,12,0,0,25,0,2,11
2006,705,SUM,206,1223,6,56,31,25,0,11,44,0,8,22
2006,7XX,R,21,127,6,10,4,6,0,0,10,0,2,2
2006,7XX,SUM,23,139,6,10,4,6,0,0,10,0,2,2
2006,Reg_1,N,2464,17356,7,615,581,30,4,109,505,11,351,219
2006,Reg_1,R,14280,137227,10,1607,874,667,64,164,1432,11,501,362
2006,Reg_1,SUM,16744,154583,9,2221,1455,697,68,273,1937,22,852,581
2006,Reg_2,N,2619,18877,7,582,415,157,10,70,504,38,224,153
2006,Reg_2,R,23466,198866,9,5075,2350,2350,321,356,4687,240,1498,609
2006,Reg_2,SUM,26085,217743,8,5656,2765,2507,331,426,5191,278,1722,761
2006,Reg_3,N,6807,45273,7,2358,1761,518,56,187,2155,100,804,857
2006,Reg_3,R,33039,235457,7,7872,3537,3752,537,506,7300,524,1868,1142
2006,Reg_3,SUM,39846,280730,7,10229,5298,4270,593,693,9456,623,2672,1999
2006,Reg_4,N,2602,17154,7,904,716,181,8,174,704,70,348,297
2006,Reg_4,R,13133,76156,6,3742,1411,2049,271,309,3391,192,533,681
2006,Reg_4,SUM,15735,93311,6,4646,2127,2230,278,483,4095,262,881,978
2006,Reg_5,N,855,4993,6,313,216,90,8,88,222,8,118,91
2006,Reg_5,R,5188,28927,6,1168,547,553,68,100,1057,98,200,247
2006,Reg_5,SUM,6042,33920,6,1481,763,642,76,188,1279,105,318,338
2006,Reg_6,N,502,4101,8,142,83,53,6,110,32,12,26,45
2006,Reg_6,R,2234,12411,6,891,282,525,77,103,781,6,75,201
2006,Reg_6,SUM,2736,16512,6,1033,365,578,83,213,813,18,100,246
2006,Reg_7,N,435,3031,7,122,90,33,0,52,68,4,14,72
2006,Reg_7,R,1558,9044,6,535,233,257,40,59,472,7,57,169
2006,Reg_7,SUM,1993,12075,6,658,323,289,40,112,540,11,71,241
2006,Reg_X,N,226,1312,6,57,42,11,0,4,49,0,19,23
2006,Reg_X,R,417,1646,4,136,37,52,14,4,92,15,11,11
2006,Reg_X,SUM,643,2958,5,192,79,64,14,8,141,15,30,34
2006,State,N,16104,112097,7,5093,3902,1072,91,794,4240,243,1904,1756
2006,State,R,87763,699734,8,21025,9272,10205,1391,1601,19211,1092,4743,3421
2006,State,SUM,103867,811831,8,26118,13174,11278,1482,2396,23451,1334,6647,5177
2006,XXX,N,226,1312,6,57,42,11,0,4,49,0,19,23
2006,XXX,R,417,1640,4,136,37,52,14,4,92,15,11,11
2006,XXX,SUM,643,2952,5,192,79,64,14,8,141,15,30,34
2007,100,N,198,1333,7,3,0,3,0,0,3,0,0,0
2007,100,R,1991,17088,9,128,96,29,3,14,114,0,77,19
2007,100,SUM,2189,18420,8,132,96,33,3,14,117,0,77,19
2007,101,N,48,234,5,10,7,3,0,3,7,0,0,7
2007,101,R,1336,10580,8,62,29,26,7,0,62,0,19,10
2007,101,SUM,1383,10814,8,72,36,29,7,3,69,0,19,16
2007,102,N,68,495,7,3,3,0,0,0,3,0,0,3
2007,102,R,1586,11281,7,86,62,24,0,10,77,0,34,29
2007,102,SUM,1654,11776,7,90,66,24,0,10,80,0,34,32
2007,103,N,85,594,7,7,3,3,0,3,3,0,0,3
2007,103,R,2143,16291,8,140,48,89,2,14,125,0,29,19
2007,103,SUM,2227,16884,8,146,51,93,2,18,129,0,29,23
2007,104,N,142,935,7,14,14,0,0,7,7,0,7,7
2007,104,R,1434,13182,9,118,71,41,5,10,107,0,44,28
2007,104,SUM,1576,14116,9,131,85,41,5,17,114,0,51,34
2007,109,N,17,71,4,10,10,0,0,7,3,0,7,3
2007,109,R,336,2199,7,28,14,14,0,0,28,0,14,0
2007,109,SUM,353,2270,6,38,25,14,0,7,31,0,21,3
2007,110,N,58,322,6,3,3,0,0,0,3,0,3,0
2007,110,R,1206,9117,8,77,77,0,0,10,67,5,38,34
2007,110,SUM,1264,9440,8,80,80,0,0,10,71,5,42,34
2007,120,N,27,200,7,3,3,0,0,0,3,0,0,3
2007,120,R,1227,8913,7,44,29,12,3,5,39,0,10,19
2007,120,SUM,1254,9113,7,47,32,12,3,5,43,0,10,23
2007,121,N,680,5425,8,105,98,7,0,37,68,0,51,47
2007,121,R,2287,20911,9,292,115,167,11,10,283,0,79,36
2007,121,SUM,2967,26336,9,397,213,174,11,47,351,0,130,83
2007,122,N,151,860,6,24,24,0,0,3,20,0,7,17
2007,122,R,1446,11916,8,103,53,50,0,17,86,0,29,24
2007,122,SUM,1596,12776,8,127,77,50,0,21,106,0,36,41
2007,123,N,95,645,7,7,7,0,0,3,3,0,3,3
2007,123,R,528,4540,9,74,19,49,5,7,66,0,14,5
2007,123,SUM,623,5185,8,81,26,49,5,11,70,0,18,8
2007,124,N,65,411,6,7,7,0,0,0,7,0,0,7
2007,124,R,318,3028,10,32,13,19,0,0,32,0,10,4
2007,124,SUM,383,3438,9,38,20,19,0,0,38,0,10,10
2007,130,N,119,1018,9,10,10,0,0,0,10,0,10,0
2007,130,R,1191,8688,7,65,44,21,0,5,60,0,40,5
2007,130,SUM,1310,9706,7,75,55,21,0,5,71,0,50,5
2007,132,N,14,93,7,0,0,0,0,0,0,0,0,0
2007,132,R,422,2786,7,14,10,0,5,5,10,0,10,0
2007,132,SUM,436,2880,7,14,10,0,5,5,10,0,10,0
2007,140,N,92,619,7,14,14,0,0,0,14,0,7,7
2007,140,R,594,4431,8,82,77,4,0,22,59,0,38,39
2007,140,SUM,686,5050,7,95,91,4,0,22,73,0,45,46
2007,141,N,51,411,8,17,17,0,0,0,17,0,17,0
2007,141,R,241,1505,6,59,55,4,0,22,37,0,29,27
2007,141,SUM,292,1916,7,76,72,4,0,22,54,0,46,27
2007,150,N,331,2417,7,117,94,24,0,10,107,0,34,60
2007,150,R,215,1591,7,38,38,0,0,0,38,0,14,24
2007,150,SUM,545,4009,7,156,132,24,0,10,146,0,48,84
2007,151,N,41,333,8,7,3,0,3,0,7,0,0,3
2007,151,R,26,107,4,13,10,3,0,0,13,0,5,5
2007,151,SUM,66,439,7,20,13,3,3,0,20,0,5,8
2007,170,N,7,37,6,0,0,0,0,0,0,0,0,0
2007,170,R,196,1257,6,14,14,0,0,14,0,0,5,10
2007,170,SUM,203,1294,6,14,14,0,0,14,0,0,5,10
2007,200,N,54,286,5,4,2,2,0,2,2,0,2,0
2007,200,R,615,5107,8,58,41,17,0,10,48,0,22,19
2007,200,SUM,669,5392,8,61,43,19,0,12,50,0,24,19
2007,201,N,75,495,7,3,2,2,0,0,3,0,2,0
2007,201,R,1416,11388,8,119,31,74,15,10,110,0,26,5
2007,201,SUM,1491,11884,8,122,32,75,15,10,113,0,27,5
2007,202,N,113,741,7,17,14,3,0,10,7,0,7,7
2007,202,R,827,7499,9,69,49,21,0,34,36,0,22,27
2007,202,SUM,940,8239,9,87,62,24,0,44,43,0,29,34
2007,203,N,43,322,7,3,3,0,0,0,3,0,3,0
2007,203,R,1215,9886,8,97,51,44,3,14,83,0,43,8
2007,203,SUM,1259,10208,8,100,54,44,3,14,86,0,47,8
2007,204,N,58,319,6,7,7,0,0,3,3,0,7,0
2007,204,R,1210,7968,7,180,67,104,10,10,171,5,53,10
2007,204,SUM,1267,8287,7,187,74,104,10,13,174,5,60,10
2007,210,N,169,980,6,34,34,0,0,10,24,10,17,7
2007,210,R,1180,7946,7,240,122,103,15,29,211,34,51,37
2007,210,SUM,1349,8926,7,274,156,103,15,39,235,44,68,44
2007,211,N,31,130,4,0,0,0,0,0,0,0,0,0
2007,211,R,454,2757,6,86,58,26,3,5,81,24,29,5
2007,211,SUM,485,2887,6,86,58,26,3,5,81,24,29,5
2007,212,N,195,1134,6,45,39,3,2,14,31,12,17,10
2007,212,R,1423,10371,7,275,147,113,15,22,253,14,89,43
2007,212,SUM,1618,11505,7,320,186,117,17,35,284,27,106,53
2007,213,N,58,392,7,14,14,0,0,0,14,3,7,3
2007,213,R,589,4603,8,202,80,111,11,10,193,10,66,5
2007,213,SUM,648,4995,8,216,93,111,11,10,206,13,72,8
2007,214,N,55,279,5,5,5,0,0,0,5,4,2,0
2007,214,R,530,3537,7,63,39,21,3,5,58,17,22,0
2007,214,SUM,585,3815,7,68,45,21,3,5,63,21,24,0
2007,215,N,154,983,6,32,25,5,2,0,32,0,18,7
2007,215,R,1686,12645,8,287,185,100,3,24,263,5,120,60
2007,215,SUM,1840,13627,7,320,210,105,5,24,296,5,138,67
2007,216,N,47,369,8,5,1,4,0,0,5,1,0,0
2007,216,R,413,2567,6,71,14,57,0,0,71,6,0,8
2007,216,SUM,460,2936,6,76,16,61,0,0,76,7,0,8
2007,240,N,204,1248,6,24,10,14,0,0,24,3,7,0
2007,240,R,1553,10980,7,211,106,86,19,29,182,0,67,38
2007,240,SUM,1757,12228,7,235,116,100,19,29,206,3,74,38
2007,250,N,299,2178,7,34,24,10,0,10,24,0,14,10
2007,250,R,1507,11612,8,199,77,108,14,43,156,0,48,29
2007,250,SUM,1806,13790,8,233,100,118,14,53,180,0,62,39
2007,260,N,17,98,6,7,0,7,0,0,7,0,0,0
2007,260,R,258,2167,8,16,5,7,5,0,16,0,5,0
2007,260,SUM,275,2266,8,23,5,13,5,0,23,0,5,0
2007,261,N,92,448,5,17,10,7,0,0,17,0,7,4
2007,261,R,744,5172,7,140,77,63,0,15,125,0,38,39
2007,261,SUM,836,5621,7,157,87,70,0,15,143,0,45,42
2007,270,N,391,2851,7,115,64,27,24,10,105,0,47,17
2007,270,R,3562,25413,7,800,242,519,38,38,762,0,170,72
2007,270,SUM,3953,28264,7,915,306,546,62,48,867,0,218,89
2007,280,N,119,726,6,27,20,7,0,0,27,0,14,7
2007,280,R,251,1450,6,41,37,4,0,0,41,5,0,32
2007,280,SUM,369,2176,6,68,57,11,0,0,68,5,14,39
2007,281,N,195,1315,7,29,24,5,0,10,19,0,10,14
2007,281,R,1411,9827,7,160,71,76,13,24,136,0,43,29
2007,281,SUM,1607,11142,7,188,95,81,13,34,154,0,53,42
2007,282,N,15,105,7,0,0,0,0,0,0,0,0,0
2007,282,R,222,1233,6,30,5,26,0,0,30,0,5,0
2007,282,SUM,237,1338,6,30,5,26,0,0,30,0,5,0
2007,283,N,61,334,6,6,3,2,0,0,6,0,3,0
2007,283,R,1367,8991,7,172,62,105,5,10,162,8,38,17
2007,283,SUM,1427,9325,7,177,66,107,5,10,168,8,41,17
2007,285,N,168,1113,7,23,23,0,0,0,23,2,7,14
2007,285,R,1651,13123,8,131,74,55,3,5,126,16,45,13
2007,285,SUM,1819,14236,8,154,96,55,3,5,149,18,52,26
2007,290,N,21,178,9,4,0,4,0,0,4,0,0,0
2007,290,R,202,1155,6,32,25,3,5,20,12,0,0,25
2007,290,SUM,223,1333,6,36,25,6,5,20,16,0,0,25
2007,291,N,70,445,6,14,14,0,0,3,10,0,10,3
2007,291,R,645,4517,7,128,64,57,7,14,115,0,55,10
2007,291,SUM,715,4961,7,142,78,57,7,17,125,0,65,13
2007,292,N,85,676,8,6,0,6,0,0,6,0,0,0
2007,292,R,1849,14334,8,408,189,205,14,19,389,5,113,71
2007,292,SUM,1934,15010,8,414,189,210,14,19,395,5,113,71
2007,293,N,108,882,8,19,17,2,0,0,19,0,14,3
2007,293,R,1398,10103,7,197,110,83,3,14,182,0,62,48
2007,293,SUM,1505,10985,7,215,127,85,3,14,201,0,76,51
2007,2XX,N,56,311,6,10,7,3,0,0,10,0,7,0
2007,2XX,R,42,181,4,10,5,5,0,5,5,0,5,0
2007,2XX,SUM,98,491,5,20,12,8,0,5,15,0,12,0
2007,300,N,189,1116,6,46,30,15,0,10,35,10,17,3
2007,300,R,926,4610,5,295,168,128,0,39,256,33,86,49
2007,300,SUM,1115,5726,5,341,198,143,0,49,292,43,103,52
2007,301,N,71,499,7,14,10,3,0,0,14,0,3,7
2007,301,R,951,5428,6,134,82,43,10,14,120,10,34,38
2007,301,SUM,1023,5926,6,147,92,46,10,14,133,10,37,45
2007,302,N,207,1295,6,59,39,19,2,0,59,7,20,12
2007,302,R,463,2365,5,128,32,92,4,0,128,0,32,0
2007,302,SUM,670,3660,6,187,70,111,6,0,187,7,52,12
2007,309,N,31,187,6,3,3,0,0,0,3,0,0,3
2007,309,R,197,1128,6,49,14,34,0,0,49,0,5,10
2007,309,SUM,227,1314,6,52,18,34,0,0,52,0,5,13
2007,310,N,107,698,7,17,7,7,3,0,17,0,0,7
2007,310,R,632,4107,7,48,43,5,0,14,34,0,5,38
2007,310,SUM,740,4805,7,65,50,12,3,14,50,0,5,45
2007,311,N,112,743,7,51,44,7,0,7,44,0,7,37
2007,311,R,801,4003,5,232,100,99,34,10,223,0,19,81
2007,311,SUM,913,4746,5,283,144,105,34,16,266,0,26,118
2007,312,N,166,733,4,71,57,14,0,0,71,0,14,44
2007,312,R,1446,7757,5,474,176,275,24,34,441,10,92,74
2007,312,SUM,1612,8490,5,545,233,288,24,34,512,10,105,118
2007,313,N,569,3325,6,78,78,0,0,10,68,0,30,47
2007,313,R,723,4540,6,67,38,19,10,10,57,0,24,14
2007,313,SUM,1292,7865,6,144,116,19,10,20,125,0,54,62
2007,314,N,368,2248,6,128,81,44,3,10,118,10,20,51
2007,314,R,2042,12105,6,787,212,532,43,33,754,24,102,86
2007,314,SUM,2409,14353,6,916,293,576,47,43,872,34,122,137
2007,315,N,210,1123,5,64,51,14,0,24,41,7,30,14
2007,315,R,1225,6956,6,311,109,182,20,52,259,29,37,43
2007,315,SUM,1434,8078,6,375,159,196,20,75,300,36,67,57
2007,316,N,98,631,6,20,20,0,0,0,20,0,7,14
2007,316,R,121,1072,9,14,5,10,0,0,14,5,0,0
2007,316,SUM,220,1703,8,35,25,10,0,0,35,5,7,14
2007,317,N,143,760,5,30,30,0,0,0,30,0,14,17
2007,317,R,648,3946,6,233,67,166,0,0,233,19,19,29
2007,317,SUM,790,4706,6,263,98,166,0,0,263,19,33,46
2007,318,N,60,431,7,10,7,3,0,7,3,0,7,0
2007,318,R,845,7228,9,92,34,56,2,14,77,0,24,10
2007,318,SUM,905,7659,9,102,40,59,2,21,81,0,31,10
2007,319,N,156,982,6,30,24,7,0,7,24,0,14,10
2007,319,R,1469,10133,7,273,86,158,29,5,268,0,48,38
2007,319,SUM,1625,11115,7,303,110,165,29,12,292,0,62,49
2007,320,N,184,1259,7,56,22,31,3,10,46,2,14,7
2007,320,R,1171,6598,6,263,115,130,18,29,235,0,82,34
2007,320,SUM,1354,7857,6,319,137,161,21,39,280,2,95,40
2007,321,N,257,1837,7,71,34,34,2,24,47,7,24,3
2007,321,R,1404,8470,6,228,105,105,18,38,190,27,55,23
2007,321,SUM,1660,10307,6,299,139,140,20,62,237,34,79,26
2007,322,N,252,1642,7,59,37,22,0,7,52,3,27,7
2007,322,R,791,4255,5,205,96,85,23,0,205,0,62,34
2007,322,SUM,1043,5897,6,263,133,107,23,7,257,3,89,40
2007,323,N,249,1545,6,39,27,8,3,7,32,0,17,10
2007,323,R,1035,4951,5,203,72,124,8,8,195,0,43,28
2007,323,SUM,1284,6496,5,242,99,132,11,15,227,0,60,39
2007,324,N,310,2125,7,56,37,19,0,3,52,0,27,10
2007,324,R,1368,7878,6,322,130,163,29,24,298,0,77,53
2007,324,SUM,1678,10003,6,377,167,182,29,27,350,0,104,63
2007,325,N,289,1923,7,54,37,14,3,14,41,0,24,14
2007,325,R,1375,6892,5,383,171,197,14,19,364,5,95,72
2007,325,SUM,1664,8814,5,437,208,211,18,33,404,5,118,85
2007,326,N,130,856,7,27,17,7,4,3,24,0,10,7
2007,326,R,591,2666,5,129,66,53,10,5,124,0,42,24
2007,326,SUM,721,3522,5,156,83,60,13,8,148,0,52,31
2007,327,N,210,1463,7,27,20,7,0,3,24,0,14,7
2007,327,R,1049,6151,6,238,70,163,5,24,214,3,43,24
2007,327,SUM,1258,7613,6,265,90,170,5,27,238,3,57,31
2007,328,N,118,681,6,30,25,5,0,3,27,3,19,3
2007,328,R,673,3668,6,175,62,98,14,0,175,19,43,0
2007,328,SUM,790,4349,6,205,88,103,14,3,202,23,62,3
2007,329,N,284,1649,6,68,30,27,10,3,64,0,17,14
2007,329,R,1182,6507,6,296,120,138,38,19,277,29,38,53
2007,329,SUM,1466,8156,6,363,150,165,49,23,341,29,55,66
2007,330,N,308,1947,6,66,52,14,0,10,56,0,32,20
2007,330,R,977,5429,6,243,107,108,28,24,219,0,54,48
2007,330,SUM,1285,7376,6,308,159,122,28,34,274,0,86,68
2007,331,N,279,1721,6,59,39,17,3,3,56,10,22,7
2007,331,R,1333,8727,7,240,96,144,0,14,225,14,53,29
2007,331,SUM,1612,10447,7,299,135,161,3,18,281,25,75,36
2007,332,N,178,1120,6,45,32,12,0,3,41,10,20,2
2007,332,R,848,5507,7,198,98,90,11,24,174,17,61,20
2007,332,SUM,1026,6628,7,243,130,102,11,27,215,27,81,22
2007,333,N,90,548,6,37,34,3,0,0,37,0,17,17
2007,333,R,941,5381,6,123,72,46,5,0,123,0,39,34
2007,333,SUM,1031,5929,6,160,106,50,5,0,160,0,55,50
2007,335,N,61,441,7,3,3,0,0,0,3,0,0,3
2007,335,R,816,5910,7,119,44,59,16,17,102,0,27,17
2007,335,SUM,877,6351,7,122,47,59,16,17,105,0,27,20
2007,339,N,32,161,5,7,3,3,0,0,7,0,0,3
2007,339,R,902,5725,6,176,89,73,13,3,173,48,14,27
2007,339,SUM,934,5886,6,182,92,77,13,3,180,48,14,30
2007,340,N,134,803,6,24,22,2,0,3,21,0,12,10
2007,340,R,1385,9730,7,228,123,102,3,14,213,0,84,39
2007,340,SUM,1519,10533,7,252,145,104,3,18,234,0,96,49
2007,341,N,27,157,6,0,0,0,0,0,0,0,0,0
2007,341,R,529,3735,7,89,36,46,7,5,84,0,31,5
2007,341,SUM,557,3892,7,89,36,46,7,5,84,0,31,5
2007,343,N,73,498,7,8,7,2,0,3,5,0,3,3
2007,343,R,1090,7757,7,123,46,74,3,0,123,0,46,0
2007,343,SUM,1163,8255,7,131,53,76,3,3,128,0,49,3
2007,350,N,71,398,6,2,2,0,0,0,2,0,2,0
2007,350,R,860,7055,8,65,37,29,0,0,65,0,24,13
2007,350,SUM,932,7453,8,67,38,29,0,0,67,0,26,13
2007,360,N,484,2760,6,130,105,22,3,3,127,0,47,57
2007,360,R,1631,8075,5,436,139,264,34,19,417,5,82,53
2007,360,SUM,2115,10835,5,566,244,286,37,23,544,5,129,110
2007,361,N,178,1273,7,33,20,13,0,7,27,3,14,3
2007,361,R,376,3335,9,32,5,20,7,0,32,0,5,0
2007,361,SUM,554,4608,8,65,25,33,7,7,59,3,18,3
2007,362,N,166,1178,7,32,30,0,2,7,25,0,24,7
2007,362,R,717,4076,6,155,47,86,23,23,133,0,24,23
2007,362,SUM,883,5254,6,187,77,86,24,30,158,0,48,30
2007,370,N,52,264,5,3,3,0,0,0,3,0,3,0
2007,370,R,658,4576,7,105,52,42,11,0,105,0,35,17
2007,370,SUM,710,4841,7,109,56,42,11,0,109,0,38,17
2007,380,N,149,773,5,33,23,9,0,3,29,7,13,3
2007,380,R,2981,21995,7,729,397,314,18,33,696,295,33,69
2007,380,SUM,3130,22767,7,762,420,324,18,37,725,302,46,72
2007,390,N,85,380,5,64,54,10,0,0,64,0,14,41
